timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2026-03-11 03:00:00,70.448,23.6,60.2,3.27,6.76,0,0.0
2026-03-11 04:00:00,69.141,22.31,60.74,3.63,0.0,0,0.0
2026-03-11 05:00:00,69.039,20.87,58.85,2.73,0.0,0,0.0
2026-03-11 06:00:00,74.587,22.51,58.2,4.1,7.16,0,0.0
2026-03-11 07:00:00,75.213,20.43,64.51,3.65,0.0,0,0.0
2026-03-11 08:00:00,73.0,20.47,60.49,5.03,0.0,0,0.0
2026-03-11 09:00:00,78.648,20.36,68.24,3.03,0.0,0,0.0
2026-03-11 10:00:00,77.37,18.92,58.32,3.14,0.0,0,0.0
2026-03-11 11:00:00,71.081,20.49,64.37,4.29,0.0,0,0.0
2026-03-11 12:00:00,78.972,23.83,56.1,2.32,7.62,0,0.0
2026-03-11 13:00:00,69.334,21.11,63.26,1.77,0.0,0,0.0
2026-03-11 14:00:00,72.631,23.76,62.03,0.86,6.66,0,0.0
2026-03-11 15:00:00,76.504,25.24,62.49,2.06,0.0,0,0.0
2026-03-11 16:00:00,81.498,28.77,57.15,0.21,2.8,0,0.0
2026-03-11 17:00:00,84.74,28.43,58.58,1.01,0.0,0,0.0
2026-03-11 18:00:00,86.175,27.48,54.23,0.42,0.0,0,0.0
2026-03-11 19:00:00,86.214,30.11,56.88,0.64,3.46,0,0.0
2026-03-11 20:00:00,88.175,27.79,56.92,0.1,9.38,1,67.3
2026-03-11 21:00:00,83.852,29.76,60.14,1.95,4.98,0,0.0
2026-03-11 22:00:00,79.355,26.51,58.61,1.28,0.0,0,0.0
2026-03-11 23:00:00,76.364,28.8,62.41,1.08,0.0,0,0.0
2026-03-12 00:00:00,68.513,26.2,58.67,2.95,6.01,0,0.0
2026-03-12 01:00:00,66.643,24.49,56.84,2.29,0.0,0,0.0
2026-03-12 02:00:00,67.059,24.43,57.45,3.15,13.42,0,0.0
2026-03-12 03:00:00,69.641,23.99,54.29,3.77,0.0,0,0.0
2026-03-12 04:00:00,69.527,22.1,62.84,3.78,0.0,0,0.0
2026-03-12 05:00:00,64.857,22.53,66.95,2.33,0.0,0,0.0
2026-03-12 06:00:00,74.359,20.53,67.22,4.12,0.0,0,0.0
2026-03-12 07:00:00,75.64,21.57,61.62,3.59,4.25,0,0.0
2026-03-12 08:00:00,77.218,21.22,58.21,3.3,11.16,0,0.0
2026-03-12 09:00:00,75.472,20.75,68.5,3.2,0.0,0,0.0
2026-03-12 10:00:00,76.572,20.7,56.43,1.98,7.25,0,0.0
2026-03-12 11:00:00,73.378,22.05,60.76,2.7,2.34,0,0.0
2026-03-12 12:00:00,73.505,23.35,66.84,1.38,4.9,0,0.0
2026-03-12 13:00:00,77.086,26.13,58.22,1.64,0.0,0,0.0
2026-03-12 14:00:00,74.013,25.82,54.28,1.54,0.0,0,0.0
2026-03-12 15:00:00,80.736,26.9,55.85,1.78,0.0,0,0.0
2026-03-12 16:00:00,81.242,30.4,58.76,0.41,2.97,0,0.0
2026-03-12 17:00:00,87.228,28.14,53.4,1.62,11.81,0,0.0
2026-03-12 18:00:00,83.445,28.74,60.58,1.27,0.0,0,0.0
2026-03-12 19:00:00,85.947,29.4,56.93,0.49,0.0,0,0.0
2026-03-12 20:00:00,86.971,27.48,56.53,0.24,7.23,0,0.0
2026-03-12 21:00:00,83.867,28.02,54.8,0.27,0.0,0,0.0
2026-03-12 22:00:00,79.514,27.55,63.82,1.61,0.0,0,0.0
2026-03-12 23:00:00,76.449,28.3,56.97,1.37,0.0,0,0.0
2026-03-13 00:00:00,69.276,26.49,63.18,2.92,0.0,0,0.0
2026-03-13 01:00:00,67.242,25.9,59.06,2.18,0.0,0,0.0
2026-03-13 02:00:00,66.578,26.01,53.77,2.41,0.0,0,0.0
2026-03-13 03:00:00,66.583,24.7,59.79,3.4,0.0,0,0.0
2026-03-13 04:00:00,71.501,22.51,62.11,3.09,0.0,0,0.0
2026-03-13 05:00:00,69.144,21.07,62.23,3.65,0.0,0,0.0
2026-03-13 06:00:00,73.53,22.6,66.68,4.29,0.0,0,0.0
2026-03-13 07:00:00,77.254,21.77,68.6,3.72,8.01,0,0.0
2026-03-13 08:00:00,79.471,18.77,68.54,3.57,0.0,0,0.0
2026-03-13 09:00:00,72.62,20.46,64.46,3.38,0.0,0,0.0
2026-03-13 10:00:00,77.702,21.44,63.26,1.93,0.0,0,0.0
2026-03-13 11:00:00,72.338,22.81,63.98,2.82,0.0,0,0.0
2026-03-13 12:00:00,74.216,23.79,58.04,2.3,0.0,0,0.0
2026-03-13 13:00:00,75.315,24.01,65.77,2.35,8.21,0,0.0
2026-03-13 14:00:00,70.459,25.4,65.61,1.81,0.0,0,0.0
2026-03-13 15:00:00,78.177,25.81,56.52,1.02,6.01,0,0.0
2026-03-13 16:00:00,80.273,25.89,66.01,1.52,0.0,0,0.0
2026-03-13 17:00:00,82.604,27.22,64.4,0.58,0.0,0,0.0
2026-03-13 18:00:00,87.18,28.19,57.45,0.85,7.32,0,0.0
2026-03-13 19:00:00,91.287,28.52,64.52,0.56,13.01,0,0.0
2026-03-13 20:00:00,87.518,26.44,53.94,1.18,0.0,0,0.0
2026-03-13 21:00:00,81.231,28.09,51.57,0.91,0.0,0,0.0
2026-03-13 22:00:00,81.551,28.23,56.28,2.44,0.0,0,0.0
2026-03-13 23:00:00,78.442,27.19,60.17,3.02,9.45,0,0.0
2026-03-14 00:00:00,65.647,26.42,57.42,2.72,0.0,0,0.0
2026-03-14 01:00:00,65.806,26.33,66.33,3.51,10.27,0,0.0
2026-03-14 02:00:00,62.831,23.42,57.77,2.03,8.2,0,0.0
2026-03-14 03:00:00,59.426,21.72,59.18,2.41,0.0,0,0.0
2026-03-14 04:00:00,63.387,22.29,64.15,3.31,0.0,0,0.0
2026-03-14 05:00:00,61.955,22.8,54.38,3.67,0.0,0,0.0
2026-03-14 06:00:00,72.965,23.27,64.95,3.58,7.63,0,0.0
2026-03-14 07:00:00,72.247,21.79,60.59,2.66,18.23,0,0.0
2026-03-14 08:00:00,69.908,18.95,71.3,4.19,0.0,0,0.0
2026-03-14 09:00:00,75.194,20.57,66.03,4.55,4.88,0,0.0
2026-03-14 10:00:00,75.849,21.56,55.85,3.72,7.16,0,0.0
2026-03-14 11:00:00,73.091,22.1,56.13,3.24,7.3,0,0.0
2026-03-14 12:00:00,71.651,23.36,55.31,2.34,5.35,0,0.0
2026-03-14 13:00:00,67.569,22.58,68.74,1.31,0.0,0,0.0
2026-03-14 14:00:00,69.648,24.79,63.39,1.49,4.94,0,0.0
2026-03-14 15:00:00,75.362,26.25,58.66,2.4,0.0,0,0.0
2026-03-14 16:00:00,77.613,27.7,54.39,0.69,0.0,0,0.0
2026-03-14 17:00:00,79.439,26.57,65.16,0.48,0.0,0,0.0
2026-03-14 18:00:00,82.138,27.76,54.37,1.36,0.0,0,0.0
2026-03-14 19:00:00,82.95,25.33,63.4,1.46,0.0,0,0.0
2026-03-14 20:00:00,77.216,27.97,62.67,0.39,0.0,0,0.0
2026-03-14 21:00:00,78.846,27.95,55.65,0.98,6.78,0,0.0
2026-03-14 22:00:00,77.353,26.95,59.4,1.15,0.0,0,0.0
2026-03-14 23:00:00,74.703,27.74,54.7,1.85,10.46,0,0.0
2026-03-15 00:00:00,62.329,26.65,57.69,2.86,0.0,0,0.0
2026-03-15 01:00:00,66.736,23.05,68.65,2.11,0.0,0,0.0
2026-03-15 02:00:00,65.971,24.98,63.41,3.6,7.19,0,0.0
2026-03-15 03:00:00,66.537,22.57,67.16,3.32,5.06,0,0.0
2026-03-15 04:00:00,68.919,23.3,62.13,4.89,15.07,0,0.0
2026-03-15 05:00:00,67.254,20.35,59.37,3.84,6.31,0,0.0
2026-03-15 06:00:00,68.448,21.29,65.92,3.64,0.0,0,0.0
2026-03-15 07:00:00,73.248,20.52,63.2,3.99,3.34,0,0.0
2026-03-15 08:00:00,74.273,21.08,58.0,3.3,0.0,0,0.0
2026-03-15 09:00:00,70.794,21.01,61.58,2.18,0.0,0,0.0
2026-03-15 10:00:00,73.635,20.95,64.95,2.81,4.0,0,0.0
2026-03-15 11:00:00,73.521,20.05,67.0,2.43,1.8,0,0.0
2026-03-15 12:00:00,67.024,20.95,59.08,1.24,0.0,0,0.0
2026-03-15 13:00:00,64.442,22.99,67.35,1.77,0.0,0,0.0
2026-03-15 14:00:00,67.035,24.71,58.87,0.21,4.77,0,0.0
2026-03-15 15:00:00,71.828,25.03,57.05,0.93,13.22,0,0.0
2026-03-15 16:00:00,72.216,27.47,54.44,1.05,0.0,0,0.0
2026-03-15 17:00:00,75.771,27.21,63.73,0.81,0.0,0,0.0
2026-03-15 18:00:00,83.623,27.03,57.1,0.45,5.09,0,0.0
2026-03-15 19:00:00,80.137,28.25,58.3,0.7,0.0,0,0.0
2026-03-15 20:00:00,82.706,28.99,53.95,0.43,0.0,0,0.0
2026-03-15 21:00:00,74.806,28.97,60.91,1.15,0.0,0,0.0
2026-03-15 22:00:00,76.535,30.44,61.45,1.48,9.88,0,0.0
2026-03-15 23:00:00,70.092,26.75,57.04,1.27,0.0,0,0.0
2026-03-16 00:00:00,74.401,26.64,66.19,2.36,11.76,0,0.0
2026-03-16 01:00:00,70.319,26.28,52.69,2.75,0.0,0,0.0
2026-03-16 02:00:00,70.449,24.7,55.17,2.85,14.22,0,0.0
2026-03-16 03:00:00,70.8,23.09,62.98,4.71,0.0,0,0.0
2026-03-16 04:00:00,64.716,20.87,66.0,3.41,0.0,0,0.0
2026-03-16 05:00:00,71.825,21.29,58.99,3.48,0.0,0,0.0
2026-03-16 06:00:00,68.678,19.98,64.32,3.45,0.0,0,0.0
2026-03-16 07:00:00,77.469,18.79,61.5,3.07,7.75,0,0.0
2026-03-16 08:00:00,82.051,19.78,64.45,3.91,8.71,0,0.0
2026-03-16 09:00:00,79.852,19.61,66.12,2.85,0.0,0,0.0
2026-03-16 10:00:00,76.362,21.97,69.41,2.61,9.25,0,0.0
2026-03-16 11:00:00,74.972,22.62,61.26,2.27,2.96,0,0.0
2026-03-16 12:00:00,75.346,21.65,64.74,1.61,0.0,0,0.0
2026-03-16 13:00:00,76.587,23.38,62.64,0.76,6.81,0,0.0
2026-03-16 14:00:00,74.584,22.5,59.26,1.17,2.88,0,0.0
2026-03-16 15:00:00,69.958,25.17,56.69,1.66,0.0,0,0.0
2026-03-16 16:00:00,83.024,27.21,66.49,1.02,0.0,0,0.0
2026-03-16 17:00:00,85.851,28.55,53.97,1.69,0.0,1,77.0
2026-03-16 18:00:00,88.297,27.34,63.45,1.15,7.21,0,0.0
2026-03-16 19:00:00,86.598,29.86,52.29,1.07,0.0,0,0.0
2026-03-16 20:00:00,86.943,26.91,63.92,2.03,0.0,0,0.0
2026-03-16 21:00:00,86.73,27.1,54.53,1.08,3.04,0,0.0
2026-03-16 22:00:00,80.702,29.05,65.08,1.49,0.0,0,0.0
2026-03-16 23:00:00,75.721,29.56,60.55,1.8,0.0,0,0.0
2026-03-17 00:00:00,68.609,27.33,52.95,3.13,0.0,0,0.0
2026-03-17 01:00:00,69.622,25.73,62.96,2.59,4.18,0,0.0
2026-03-17 02:00:00,67.932,22.1,63.79,2.56,0.0,0,0.0
2026-03-17 03:00:00,71.111,21.28,60.3,3.61,25.98,0,0.0
2026-03-17 04:00:00,70.932,22.89,58.17,3.01,3.71,0,0.0
2026-03-17 05:00:00,73.806,21.48,65.89,3.97,1.65,1,56.7
2026-03-17 06:00:00,74.868,19.95,67.15,3.95,0.0,0,0.0
2026-03-17 07:00:00,77.082,20.95,60.34,3.54,1.32,0,0.0
2026-03-17 08:00:00,77.109,20.88,68.62,3.84,0.0,0,0.0
2026-03-17 09:00:00,77.709,22.01,58.83,2.37,0.0,0,0.0
2026-03-17 10:00:00,80.006,21.44,56.19,3.05,2.5,0,0.0
2026-03-17 11:00:00,77.686,23.38,62.97,2.31,0.0,0,0.0
2026-03-17 12:00:00,76.599,22.75,55.96,3.92,0.0,0,0.0
2026-03-17 13:00:00,71.823,23.56,58.01,1.91,3.67,0,0.0
2026-03-17 14:00:00,72.047,26.02,60.0,1.09,0.0,0,0.0
2026-03-17 15:00:00,74.621,24.6,57.54,0.31,0.0,0,0.0
2026-03-17 16:00:00,76.87,30.12,53.16,1.68,0.0,0,0.0
2026-03-17 17:00:00,79.797,28.02,61.74,0.54,0.0,0,0.0
2026-03-17 18:00:00,86.699,28.66,59.01,0.23,0.0,0,0.0
2026-03-17 19:00:00,88.002,29.23,63.06,0.95,0.0,0,0.0
2026-03-17 20:00:00,89.769,30.99,58.12,1.29,11.01,1,52.0
2026-03-17 21:00:00,85.516,29.55,57.52,1.52,5.72,0,0.0
2026-03-17 22:00:00,75.035,26.28,56.15,1.46,0.0,0,0.0
2026-03-17 23:00:00,75.13,29.25,62.33,1.91,0.0,1,37.2
2026-03-18 00:00:00,70.205,26.34,55.15,2.34,10.78,0,0.0
2026-03-18 01:00:00,68.721,25.91,56.09,2.79,2.83,0,0.0
2026-03-18 02:00:00,64.781,23.21,66.7,3.2,0.0,0,0.0
2026-03-18 03:00:00,66.393,24.34,64.51,3.92,0.0,0,0.0
2026-03-18 04:00:00,69.323,21.96,64.01,3.53,4.93,0,0.0
2026-03-18 05:00:00,75.575,22.04,55.36,3.16,11.64,0,0.0
2026-03-18 06:00:00,75.645,20.94,57.34,3.61,11.56,0,0.0
2026-03-18 07:00:00,79.025,23.19,61.58,4.1,5.42,0,0.0
2026-03-18 08:00:00,77.019,23.12,65.32,2.43,0.0,0,0.0
2026-03-18 09:00:00,79.745,20.94,62.4,2.19,7.41,0,0.0
2026-03-18 10:00:00,77.445,21.36,55.44,3.5,0.0,0,0.0
2026-03-18 11:00:00,76.828,21.47,57.88,3.5,8.66,0,0.0
2026-03-18 12:00:00,73.228,24.07,62.39,1.44,3.39,1,76.3
2026-03-18 13:00:00,69.284,23.32,64.42,1.87,0.0,0,0.0
2026-03-18 14:00:00,71.847,24.24,53.96,1.21,1.71,0,0.0
2026-03-18 15:00:00,80.333,26.96,52.48,0.98,9.55,0,0.0
2026-03-18 16:00:00,85.219,26.1,56.26,1.08,10.81,0,0.0
2026-03-18 17:00:00,80.188,27.53,52.73,0.1,0.0,0,0.0
2026-03-18 18:00:00,82.815,26.31,60.34,0.1,6.34,0,0.0
2026-03-18 19:00:00,88.278,29.45,52.18,0.57,0.0,0,0.0
2026-03-18 20:00:00,86.142,31.08,59.08,0.81,0.0,0,0.0
2026-03-18 21:00:00,79.989,29.48,61.97,0.46,0.0,0,0.0
2026-03-18 22:00:00,72.432,29.96,64.58,1.92,0.0,0,0.0
2026-03-18 23:00:00,73.841,26.56,66.29,1.56,0.0,0,0.0
2026-03-19 00:00:00,66.754,27.04,55.88,1.95,0.0,0,0.0
2026-03-19 01:00:00,64.411,24.66,53.65,2.76,0.0,0,0.0
2026-03-19 02:00:00,69.552,24.48,58.25,2.87,0.0,0,0.0
2026-03-19 03:00:00,66.676,24.64,63.84,3.76,0.0,0,0.0
2026-03-19 04:00:00,71.185,22.88,55.17,2.94,9.77,0,0.0
2026-03-19 05:00:00,75.643,20.23,61.26,2.81,0.0,0,0.0
2026-03-19 06:00:00,72.743,19.71,60.64,3.51,2.7,0,0.0
2026-03-19 07:00:00,73.669,19.23,59.75,3.69,0.0,0,0.0
2026-03-19 08:00:00,80.851,21.34,65.79,2.75,13.42,0,0.0
2026-03-19 09:00:00,82.287,23.37,63.87,2.43,8.35,0,0.0
2026-03-19 10:00:00,79.493,22.92,62.28,3.06,3.2,0,0.0
2026-03-19 11:00:00,76.377,19.65,69.87,2.13,11.11,0,0.0
2026-03-19 12:00:00,74.679,24.46,54.87,1.33,8.69,0,0.0
2026-03-19 13:00:00,73.173,24.84,55.34,2.39,8.2,1,126.1
2026-03-19 14:00:00,72.495,22.9,60.01,1.07,0.0,0,0.0
2026-03-19 15:00:00,83.059,25.42,62.58,1.83,7.9,0,0.0
2026-03-19 16:00:00,81.096,28.07,59.92,0.92,0.0,0,0.0
2026-03-19 17:00:00,82.001,28.24,52.17,0.93,0.0,0,0.0
2026-03-19 18:00:00,90.443,26.65,66.39,0.57,4.71,0,0.0
2026-03-19 19:00:00,86.701,29.35,54.97,0.1,0.0,0,0.0
2026-03-19 20:00:00,80.862,26.19,57.67,0.22,0.0,0,0.0
2026-03-19 21:00:00,87.159,28.35,60.34,1.06,0.0,0,0.0
2026-03-19 22:00:00,79.742,29.58,64.43,1.67,0.0,0,0.0
2026-03-19 23:00:00,70.315,27.6,61.38,0.74,0.0,0,0.0
2026-03-20 00:00:00,64.837,26.16,66.62,2.17,0.0,0,0.0
2026-03-20 01:00:00,72.02,26.86,54.7,1.91,4.67,0,0.0
2026-03-20 02:00:00,64.479,25.93,61.72,3.09,0.0,0,0.0
2026-03-20 03:00:00,74.167,25.3,65.26,3.25,6.07,0,0.0
2026-03-20 04:00:00,69.221,23.81,61.35,3.95,0.0,0,0.0
2026-03-20 05:00:00,71.865,23.23,59.49,4.29,0.0,0,0.0
2026-03-20 06:00:00,74.165,22.18,69.47,3.98,6.11,0,0.0
2026-03-20 07:00:00,75.394,21.22,57.39,4.17,0.0,0,0.0
2026-03-20 08:00:00,77.358,20.87,61.64,3.29,0.0,0,0.0
2026-03-20 09:00:00,78.012,20.61,68.73,4.95,0.0,0,0.0
2026-03-20 10:00:00,77.705,19.84,69.6,2.22,10.04,0,0.0
2026-03-20 11:00:00,76.697,20.79,70.23,2.27,0.0,0,0.0
2026-03-20 12:00:00,69.492,22.42,67.82,2.74,0.0,0,0.0
2026-03-20 13:00:00,76.27,24.01,54.36,2.26,5.99,0,0.0
2026-03-20 14:00:00,74.951,26.49,66.05,1.74,0.0,0,0.0
2026-03-20 15:00:00,76.987,25.75,58.98,1.54,0.0,0,0.0
2026-03-20 16:00:00,76.314,27.96,61.0,0.1,10.69,0,0.0
2026-03-20 17:00:00,79.951,28.88,56.58,1.7,0.0,0,0.0
2026-03-20 18:00:00,85.851,27.95,63.44,0.58,4.17,0,0.0
2026-03-20 19:00:00,88.326,29.34,59.04,1.5,0.0,0,0.0
2026-03-20 20:00:00,83.611,28.47,63.6,0.1,0.0,0,0.0
2026-03-20 21:00:00,93.061,30.21,52.78,1.29,13.69,0,0.0
2026-03-20 22:00:00,78.271,28.99,53.38,1.11,0.0,0,0.0
2026-03-20 23:00:00,72.915,26.16,58.91,2.16,0.0,0,0.0
2026-03-21 00:00:00,61.547,26.96,51.9,2.39,0.0,0,0.0
2026-03-21 01:00:00,60.797,27.78,61.73,2.81,0.0,0,0.0
2026-03-21 02:00:00,59.334,24.55,57.71,2.31,0.0,0,0.0
2026-03-21 03:00:00,65.478,24.27,61.8,3.23,0.0,0,0.0
2026-03-21 04:00:00,66.191,23.42,55.0,3.39,6.96,0,0.0
2026-03-21 05:00:00,65.286,20.69,58.14,3.95,0.0,0,0.0
2026-03-21 06:00:00,70.098,21.92,64.19,4.29,0.0,1,53.5
2026-03-21 07:00:00,69.818,19.23,61.05,3.74,0.0,0,0.0
2026-03-21 08:00:00,68.008,20.02,59.21,2.73,0.0,0,0.0
2026-03-21 09:00:00,73.61,22.19,58.12,3.33,0.0,0,0.0
2026-03-21 10:00:00,68.244,21.73,58.18,4.52,0.0,0,0.0
2026-03-21 11:00:00,68.671,21.57,64.4,3.58,0.0,0,0.0
2026-03-21 12:00:00,68.044,23.3,56.53,0.42,1.96,0,0.0
2026-03-21 13:00:00,66.707,23.66,59.25,1.85,0.0,0,0.0
2026-03-21 14:00:00,66.125,24.78,63.45,2.01,7.35,0,0.0
2026-03-21 15:00:00,68.144,26.59,59.75,1.03,0.0,0,0.0
2026-03-21 16:00:00,74.984,25.89,61.42,0.62,4.05,0,0.0
2026-03-21 17:00:00,75.381,27.64,55.18,0.59,0.0,1,59.1
2026-03-21 18:00:00,83.356,27.86,65.28,1.03,0.0,0,0.0
2026-03-21 19:00:00,86.252,26.73,58.17,0.1,8.05,0,0.0
2026-03-21 20:00:00,76.739,27.66,55.71,1.61,0.0,0,0.0
2026-03-21 21:00:00,78.343,30.51,63.26,1.11,0.0,0,0.0
2026-03-21 22:00:00,81.832,28.69,60.61,0.89,12.56,0,0.0
2026-03-21 23:00:00,69.869,26.01,61.61,2.49,0.0,0,0.0
2026-03-22 00:00:00,62.081,24.92,66.35,1.27,0.0,0,0.0
2026-03-22 01:00:00,65.179,25.67,53.47,2.26,3.51,0,0.0
2026-03-22 02:00:00,62.68,26.65,64.58,2.61,0.0,0,0.0
2026-03-22 03:00:00,66.224,23.51,64.06,4.55,0.0,0,0.0
2026-03-22 04:00:00,64.552,24.34,58.8,3.09,8.89,0,0.0
2026-03-22 05:00:00,63.789,22.37,58.43,2.36,2.15,0,0.0
2026-03-22 06:00:00,68.106,21.87,56.45,3.35,0.0,0,0.0
2026-03-22 07:00:00,69.821,19.31,70.53,3.92,0.0,0,0.0
2026-03-22 08:00:00,71.071,21.9,56.99,3.97,0.0,0,0.0
2026-03-22 09:00:00,70.087,20.51,59.59,4.63,10.57,0,0.0
2026-03-22 10:00:00,72.394,22.34,64.96,3.79,4.74,0,0.0
2026-03-22 11:00:00,72.091,20.97,66.07,2.7,0.0,0,0.0
2026-03-22 12:00:00,65.57,22.98,56.62,1.67,0.0,0,0.0
2026-03-22 13:00:00,69.57,24.16,65.72,2.79,0.0,0,0.0
2026-03-22 14:00:00,69.173,24.59,60.9,1.23,1.29,0,0.0
2026-03-22 15:00:00,70.537,26.29,64.95,0.74,0.0,0,0.0
2026-03-22 16:00:00,76.528,26.45,53.44,0.65,0.0,0,0.0
2026-03-22 17:00:00,75.654,26.82,52.55,0.1,0.0,0,0.0
2026-03-22 18:00:00,79.972,30.16,59.46,0.42,0.89,0,0.0
2026-03-22 19:00:00,80.055,29.89,52.31,0.61,0.0,0,0.0
2026-03-22 20:00:00,80.128,27.86,59.16,1.34,0.0,0,0.0
2026-03-22 21:00:00,78.639,29.32,50.62,0.91,0.0,0,0.0
2026-03-22 22:00:00,72.15,27.34,63.29,0.69,5.65,1,47.4
2026-03-22 23:00:00,74.18,26.18,65.79,0.85,4.5,1,39.6
2026-03-23 00:00:00,69.074,28.02,63.77,2.33,0.0,0,0.0
2026-03-23 01:00:00,71.198,23.77,68.11,2.63,4.03,0,0.0
2026-03-23 02:00:00,74.858,25.89,66.01,2.62,0.0,0,0.0
2026-03-23 03:00:00,66.914,23.44,60.6,2.98,0.0,0,0.0
2026-03-23 04:00:00,68.283,22.52,60.46,3.73,8.76,0,0.0
2026-03-23 05:00:00,71.29,22.44,67.98,4.48,0.0,0,0.0
2026-03-23 06:00:00,73.767,22.01,68.7,3.23,0.0,0,0.0
2026-03-23 07:00:00,79.155,19.92,70.64,3.7,5.93,0,0.0
2026-03-23 08:00:00,75.868,21.64,66.54,4.07,0.0,0,0.0
2026-03-23 09:00:00,75.098,21.05,58.4,2.79,0.0,0,0.0
2026-03-23 10:00:00,73.605,19.81,70.29,2.94,0.0,0,0.0
2026-03-23 11:00:00,80.533,21.74,69.16,2.57,26.89,0,0.0
2026-03-23 12:00:00,72.928,24.43,63.33,1.41,0.0,0,0.0
2026-03-23 13:00:00,73.289,25.75,65.41,1.91,0.0,1,62.5
2026-03-23 14:00:00,85.01,25.64,61.03,1.47,20.08,0,0.0
2026-03-23 15:00:00,72.225,24.38,67.53,1.47,0.0,0,0.0
2026-03-23 16:00:00,79.598,27.37,52.99,0.19,0.0,0,0.0
2026-03-23 17:00:00,81.643,28.63,63.78,0.76,0.0,0,0.0
2026-03-23 18:00:00,85.445,29.11,51.37,1.53,0.0,0,0.0
2026-03-23 19:00:00,84.952,29.58,55.34,2.0,0.0,0,0.0
2026-03-23 20:00:00,87.599,29.21,52.5,1.67,0.0,0,0.0
2026-03-23 21:00:00,85.406,28.55,58.05,0.43,0.0,0,0.0
2026-03-23 22:00:00,78.559,27.51,54.98,1.72,0.0,0,0.0
2026-03-23 23:00:00,79.74,25.33,67.08,1.52,0.0,0,0.0
2026-03-24 00:00:00,70.291,27.19,60.08,2.37,0.0,0,0.0
2026-03-24 01:00:00,72.271,26.04,65.84,2.12,0.0,0,0.0
2026-03-24 02:00:00,67.785,25.45,56.9,1.92,0.0,0,0.0
2026-03-24 03:00:00,69.795,22.14,55.1,3.05,0.0,0,0.0
2026-03-24 04:00:00,68.502,23.56,65.5,3.93,3.37,1,88.5
2026-03-24 05:00:00,68.583,24.42,63.88,3.82,0.0,0,0.0
2026-03-24 06:00:00,81.037,21.41,63.34,3.94,11.13,0,0.0
2026-03-24 07:00:00,72.362,20.84,67.72,3.78,0.0,0,0.0
2026-03-24 08:00:00,76.178,21.15,67.91,3.74,0.0,0,0.0
2026-03-24 09:00:00,73.289,23.36,62.8,3.58,0.0,0,0.0
2026-03-24 10:00:00,80.063,20.09,70.44,2.79,15.57,0,0.0
2026-03-24 11:00:00,73.118,22.2,65.48,2.64,0.0,0,0.0
2026-03-24 12:00:00,73.044,21.82,65.06,3.25,3.48,0,0.0
2026-03-24 13:00:00,73.272,23.09,59.57,1.9,0.0,0,0.0
2026-03-24 14:00:00,74.232,24.72,53.2,1.48,0.0,0,0.0
2026-03-24 15:00:00,73.256,27.43,55.15,1.2,0.0,0,0.0
2026-03-24 16:00:00,79.931,28.94,62.09,0.77,6.49,0,0.0
2026-03-24 17:00:00,85.883,28.15,61.76,0.49,0.0,0,0.0
2026-03-24 18:00:00,89.411,27.79,56.29,0.83,0.0,0,0.0
2026-03-24 19:00:00,90.156,31.64,58.4,0.45,0.0,0,0.0
2026-03-24 20:00:00,80.877,28.27,53.97,0.81,0.0,0,0.0
2026-03-24 21:00:00,85.417,27.96,55.18,0.67,0.0,0,0.0
2026-03-24 22:00:00,86.564,26.12,66.54,1.51,7.26,0,0.0
2026-03-24 23:00:00,72.593,29.29,56.63,2.16,3.4,0,0.0
2026-03-25 00:00:00,70.721,27.95,54.91,2.07,0.0,0,0.0
2026-03-25 01:00:00,69.064,28.72,58.07,1.38,0.0,0,0.0
2026-03-25 02:00:00,67.407,23.12,59.93,3.3,1.48,0,0.0
2026-03-25 03:00:00,69.144,25.5,63.64,3.33,0.0,0,0.0
2026-03-25 04:00:00,70.722,22.87,68.71,2.9,0.0,0,0.0
2026-03-25 05:00:00,74.338,22.92,63.12,4.11,3.43,0,0.0
2026-03-25 06:00:00,74.837,19.34,65.26,2.86,0.0,0,0.0
2026-03-25 07:00:00,70.859,22.68,59.86,4.28,0.0,0,0.0
2026-03-25 08:00:00,75.308,21.73,63.43,3.46,0.0,0,0.0
2026-03-25 09:00:00,81.975,20.88,60.26,1.9,14.68,0,0.0
2026-03-25 10:00:00,80.237,22.1,54.76,3.06,0.0,0,0.0
2026-03-25 11:00:00,68.87,21.04,68.37,2.34,0.0,0,0.0
2026-03-25 12:00:00,71.814,22.09,61.19,1.87,0.0,0,0.0
2026-03-25 13:00:00,68.916,23.19,61.46,1.37,0.0,0,0.0
2026-03-25 14:00:00,69.324,22.56,55.71,1.37,0.0,0,0.0
2026-03-25 15:00:00,80.491,26.86,64.44,0.85,4.75,0,0.0
2026-03-25 16:00:00,77.656,28.22,53.63,0.1,0.0,0,0.0
2026-03-25 17:00:00,76.731,26.77,58.1,1.51,0.0,0,0.0
2026-03-25 18:00:00,88.139,28.67,63.4,0.55,8.38,0,0.0
2026-03-25 19:00:00,94.481,28.33,57.87,0.31,10.06,0,0.0
2026-03-25 20:00:00,81.694,29.18,64.46,0.22,0.0,0,0.0
2026-03-25 21:00:00,83.692,27.9,54.4,1.6,0.0,0,0.0
2026-03-25 22:00:00,86.834,27.19,62.41,0.67,11.26,1,153.1
2026-03-25 23:00:00,79.604,28.88,65.34,1.89,10.37,0,0.0
